PR_NUM,REVISION,METERID,CREATEDDATE,FORECASTID,REQUESTED_DATE,STATUS,RESPONSE_DATE,RESPONSE_STATUS
1-IG8T18,2,NEPOOL_UI_1910000289021,11/4/2019 7:31,20191104073200859000_NEPOOL_UI_1910000289021,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:58,SUCCESS
1-IG8T18,2,NEPOOL_UI_1910000294021,11/4/2019 7:31,20191104073200656000_NEPOOL_UI_1910000294021,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:58,SUCCESS
1-SC4WZK,1,NEPOOL_UI_1311002611003,11/4/2019 7:31,20191104073200672000_NEPOOL_UI_1311002611003,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:57,SUCCESS
1-SC4WZK,1,NEPOOL_UI_1311004335003,11/4/2019 7:31,20191104073200734000_NEPOOL_UI_1311004335003,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:58,SUCCESS
1-SC4WZK,1,NEPOOL_UI_3000000039734,11/4/2019 7:31,20191104073200765000_NEPOOL_UI_3000000039734,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:57,SUCCESS
1-SC4WZK,1,NEPOOL_UI_1611000697002,11/4/2019 7:31,20191104073200562000_NEPOOL_UI_1611000697002,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:57,SUCCESS
1-HZJ5MG,4,NEPOOL_CLP_51492834064_460192005,11/4/2019 7:31,20191104073200656000_NEPOOL_CLP_51492834064_460192005,11/4/2019 7:32,FORECAST_COMPLETE,11/4/2019 7:56,SUCCESS
1-RXTE7A,1,PJM_PEPCODC_0550130392217001312363,11/4/2019 7:30,20191104073106055000_PJM_PEPCODC_0550130392217001312363,11/4/2019 7:31,FORECAST_COMPLETE,11/4/2019 8:02,SUCCESS
1-IG8T18,2,NEPOOL_UI_1911001529004,11/4/2019 7:30,20191104073106039000_NEPOOL_UI_1911001529004,11/4/2019 7:31,FORECAST_COMPLETE,11/4/2019 7:55,SUCCESS
1-IG8T18,2,NEPOOL_UI_1910000330021,11/4/2019 7:30,20191104073106023000_NEPOOL_UI_1910000330021,11/4/2019 7:31,FORECAST_COMPLETE,11/4/2019 7:52,SUCCESS
1-SC4WZK,1,NEPOOL_UI_3000000013990,11/4/2019 7:30,20191104073105930000_NEPOOL_UI_3000000013990,11/4/2019 7:31,FORECAST_COMPLETE,11/4/2019 7:59,SUCCESS
1-SC4WZK,1,NEPOOL_UI_2220021639020,11/4/2019 7:30,20191104073106039000_NEPOOL_UI_2220021639020,11/4/2019 7:31,FORECAST_COMPLETE,11/4/2019 7:50,SUCCESS
1-SC4WZK,1,NEPOOL_CLP_51193052008_058271009,11/4/2019 7:26,20191104072709178000_NEPOOL_CLP_51193052008_058271009,11/4/2019 7:27,FORECAST_COMPLETE,11/4/2019 7:41,SUCCESS
1-SBF6G2,2,NYISO_CENTHUD_7121365002,11/4/2019 7:20,20191104072100541000_NYISO_CENTHUD_7121365002,11/4/2019 7:21,FORECAST_COMPLETE,11/4/2019 7:35,SUCCESS
1-SUPKI4,1,PJM_DQE_4514581585,11/4/2019 7:05,20191104070601006000_PJM_DQE_4514581585,11/4/2019 7:06,FORECAST_COMPLETE,11/4/2019 7:22,SUCCESS
1-IDR60U,2,MISO_AMERENCILCO_4338240411_77817112,11/4/2019 7:01,20191104070200604000_MISO_AMERENCILCO_4338240411_77817112,11/4/2019 7:02,FORECAST_COMPLETE,11/4/2019 7:18,SUCCESS
1-S4EXJX,2,PJM_COMED_1397727008,11/4/2019 7:00,20191104070109107000_PJM_COMED_1397727008,11/4/2019 7:01,FORECAST_COMPLETE,11/4/2019 7:21,SUCCESS
1-SODOA3,1,PJM_ATSIOE_08027015850001106974,11/4/2019 7:00,20191104070109247000_PJM_ATSIOE_08027015850001106974,11/4/2019 7:01,FORECAST_COMPLETE,11/4/2019 7:20,SUCCESS
1-RXSUBX,1,NYISO_CONED_494072314100043,11/4/2019 6:30,20191104063100864000_NYISO_CONED_494072314100043,11/4/2019 6:31,FORECAST_COMPLETE,11/4/2019 6:45,SUCCESS
1-RXW9N7,1,PJM_PEPCO_0550170128937001496136,11/4/2019 6:30,20191104063100818000_PJM_PEPCO_0550170128937001496136,11/4/2019 6:31,FORECAST_COMPLETE,11/4/2019 6:49,SUCCESS
1-RXTE7A,1,PJM_PEPCODC_0550233530267002046248,11/4/2019 6:25,20191104062608919000_PJM_PEPCODC_0550233530267002046248,11/4/2019 6:26,FORECAST_COMPLETE,11/4/2019 6:44,SUCCESS
1-S5CX98,1,NEPOOL_CLP_51247008089_420083001,11/4/2019 3:50,20191104035113747000_NEPOOL_CLP_51247008089_420083001,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:18,SUCCESS
1-SODE2K,1,NEPOOL_MECO_5378430002,11/4/2019 3:50,20191104035113373000_NEPOOL_MECO_5378430002,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:17,SUCCESS
1-SODE2K,1,NEPOOL_MECO_5217390009,11/4/2019 3:50,20191104035111937000_NEPOOL_MECO_5217390009,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:19,SUCCESS
1-PT1PRN,2,NEPOOL_CLP_51756052023_476271004,11/4/2019 3:50,20191104035111781000_NEPOOL_CLP_51756052023_476271004,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:17,SUCCESS
1-SR00IE,1,NEPOOL_CLP_51031642069_464071000,11/4/2019 3:50,20191104035111469000_NEPOOL_CLP_51031642069_464071000,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:14,SUCCESS
1-S3GCOR,1,NYISO_NIMO_0985980005,11/4/2019 3:50,20191104035119129000_NYISO_NIMO_0985980005,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:10,SUCCESS
1-SODE2K,1,NEPOOL_MECO_6573035002,11/4/2019 3:50,20191104035119316000_NEPOOL_MECO_6573035002,11/4/2019 3:51,FORECAST_COMPLETE,11/4/2019 4:10,SUCCESS
1-SVYN8M,1,PJM_DEOK_9870067701,11/4/2019 3:30,20191104033108523000_PJM_DEOK_9870067701,11/4/2019 3:31,FORECAST_COMPLETE,11/4/2019 3:48,SUCCESS
1-SWCOU4,1,PJM_JCPL_08009529100000612297,11/3/2019 10:01,20191103100200298000_PJM_JCPL_08009529100000612297,11/3/2019 10:02,FORECAST_COMPLETE,11/3/2019 10:29,SUCCESS
1-SWCOU4,1,PJM_JCPL_08037021430005547082,11/3/2019 10:01,20191103100200345000_PJM_JCPL_08037021430005547082,11/3/2019 10:02,FORECAST_COMPLETE,11/3/2019 10:21,SUCCESS
1-SWCOU4,1,PJM_JCPL_08004017820003122667,11/3/2019 10:00,20191103100100143000_PJM_JCPL_08004017820003122667,11/3/2019 10:01,FORECAST_COMPLETE,11/3/2019 10:31,SUCCESS
1-SWCOU4,1,PJM_JCPL_08033253370006275389,11/3/2019 10:00,20191103100100174000_PJM_JCPL_08033253370006275389,11/3/2019 10:01,FORECAST_COMPLETE,11/3/2019 10:30,SUCCESS
1-SWCOU4,1,PJM_JCPL_08004017820003170878,11/3/2019 10:00,20191103100100003000_PJM_JCPL_08004017820003170878,11/3/2019 10:01,FORECAST_COMPLETE,11/3/2019 10:28,SUCCESS
1-SWCOU4,1,PJM_JCPL_08013152260000709720,11/3/2019 10:00,20191103100059987000_PJM_JCPL_08013152260000709720,11/3/2019 10:00,FORECAST_COMPLETE,11/3/2019 10:20,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08004603800001516281,11/3/2019 9:46,20191103094702058000_PJM_ATSIPP_08004603800001516281,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08036782305001326022,11/3/2019 9:46,20191103094609220000_PJM_ATSIPP_08036782305001326022,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170002232185,11/3/2019 9:46,20191103094702027000_PJM_METED_08067273170002232185,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170002454563,11/3/2019 9:46,20191103094702011000_PJM_METED_08067273170002454563,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273160002231870,11/3/2019 9:46,20191103094702386000_PJM_METED_08067273160002231870,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:20,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170006571485,11/3/2019 9:46,20191103094701013000_PJM_METED_08067273170006571485,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:06,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170002232344,11/3/2019 9:46,20191103094700857000_PJM_METED_08067273170002232344,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273160002454521,11/3/2019 9:46,20191103094700795000_PJM_METED_08067273160002454521,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170002232173,11/3/2019 9:46,20191103094700639000_PJM_METED_08067273170002232173,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170006566001,11/3/2019 9:46,20191103094700607000_PJM_METED_08067273170006566001,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08056801410007250144,11/3/2019 9:46,20191103094700436000_PJM_APSPA_08056801410007250144,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUGW5S,1,PJM_APSPA_08019441020007231092,11/3/2019 9:46,20191103094700451000_PJM_APSPA_08019441020007231092,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08056801410007396773,11/3/2019 9:46,20191103094700249000_PJM_PENELEC_08056801410007396773,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08049872180006550154,11/3/2019 9:46,20191103094700389000_PJM_PENELEC_08049872180006550154,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020006513091,11/3/2019 9:46,20191103094700233000_PJM_PENELEC_08019441020006513091,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:22,SUCCESS
1-SUPKI4,1,PJM_APSPA_08056801410007206481,11/3/2019 9:46,20191103094700093000_PJM_APSPA_08056801410007206481,11/3/2019 9:47,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08053200520006697796,11/3/2019 9:46,20191103094609017000_PJM_APSPA_08053200520006697796,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:14,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08004603805000272994,11/3/2019 9:46,20191103094609142000_PJM_ATSIPP_08004603805000272994,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020007463556,11/3/2019 9:45,20191103094602480000_PJM_PENELEC_08019441020007463556,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020006428681,11/3/2019 9:45,20191103094602465000_PJM_PENELEC_08019441020006428681,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020003062332,11/3/2019 9:45,20191103094602434000_PJM_PENELEC_08019441020003062332,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020006387777,11/3/2019 9:45,20191103094602387000_PJM_METED_08019441020006387777,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08058456340007289123,11/3/2019 9:45,20191103094602153000_PJM_APSPA_08058456340007289123,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08054415160007328805,11/3/2019 9:45,20191103094602153000_PJM_APSPA_08054415160007328805,11/3/2019 9:46,FORECAST_COMPLETE,11/4/2019 7:39,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08004603805000258722,11/3/2019 9:45,20191103094602153000_PJM_ATSIPP_08004603805000258722,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020007422817,11/3/2019 9:45,20191103094602137000_PJM_METED_08019441020007422817,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08019441020007432199,11/3/2019 9:45,20191103094601186000_PJM_APSPA_08019441020007432199,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:18,SUCCESS
1-SUPKI4,1,PJM_APSPA_08019441020007410302,11/3/2019 9:45,20191103094601108000_PJM_APSPA_08019441020007410302,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUGW5S,1,PJM_PENELEC_08019441020001578836,11/3/2019 9:45,20191103094600936000_PJM_PENELEC_08019441020001578836,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020002468798,11/3/2019 9:45,20191103094600905000_PJM_METED_08019441020002468798,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:18,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020002467175,11/3/2019 9:45,20191103094600889000_PJM_METED_08019441020002467175,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08001438900003024437,11/3/2019 9:45,20191103094600811000_PJM_PENELEC_08001438900003024437,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUGW5S,1,PJM_APSPA_08019441020007512380,11/3/2019 9:45,20191103094600733000_PJM_APSPA_08019441020007512380,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUGW5S,1,PJM_METED_08019441020002456786,11/3/2019 9:45,20191103094600780000_PJM_METED_08019441020002456786,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_APSPA_08057974410006597186,11/3/2019 9:45,20191103094600515000_PJM_APSPA_08057974410006597186,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:18,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020001507873,11/3/2019 9:45,20191103094600562000_PJM_PENELEC_08019441020001507873,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:18,SUCCESS
1-SUPKI4,1,PJM_APSPA_08053199930006697725,11/3/2019 9:45,20191103094600577000_PJM_APSPA_08053199930006697725,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020002459246,11/3/2019 9:45,20191103094600468000_PJM_METED_08019441020002459246,11/3/2019 9:46,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SC5EUN,1,PJM_METED_08067273160003073209,11/3/2019 9:42,20191103094300361000_PJM_METED_08067273160003073209,11/3/2019 9:43,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SC5EUN,1,PJM_METED_08067273160003073210,11/3/2019 9:42,20191103094300236000_PJM_METED_08067273160003073210,11/3/2019 9:43,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SC5EUN,1,PJM_METED_08067273170003233641,11/3/2019 9:42,20191103094300205000_PJM_METED_08067273170003233641,11/3/2019 9:43,FORECAST_COMPLETE,11/3/2019 10:11,SUCCESS
1-SC5EUN,1,PJM_METED_08067273160002231871,11/3/2019 9:42,20191103094300096000_PJM_METED_08067273160002231871,11/3/2019 9:43,FORECAST_COMPLETE,11/3/2019 10:21,SUCCESS
1-SUPKI4,1,PJM_METED_08019441020006351319,11/3/2019 9:41,20191103094208303000_PJM_METED_08019441020006351319,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_APSPA_08056801410007313923,11/3/2019 9:41,20191103094208240000_PJM_APSPA_08056801410007313923,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:12,SUCCESS
1-SUPKI4,1,PJM_METED_08030402860006143077,11/3/2019 9:41,20191103094206649000_PJM_METED_08030402860006143077,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-SUPKI4,1,PJM_APSPA_08059261960007304467,11/3/2019 9:41,20191103094206649000_PJM_APSPA_08059261960007304467,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08049872180006562472,11/3/2019 9:41,20191103094206478000_PJM_PENELEC_08049872180006562472,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:12,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020006517081,11/3/2019 9:41,20191103094206337000_PJM_PENELEC_08019441020006517081,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020006173015,11/3/2019 9:41,20191103094206384000_PJM_PENELEC_08019441020006173015,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020001589487,11/3/2019 9:41,20191103094206322000_PJM_PENELEC_08019441020001589487,11/3/2019 9:42,FORECAST_COMPLETE,11/4/2019 8:01,SUCCESS
1-SUPKI4,1,PJM_METED_08058456340006563289,11/3/2019 9:41,20191103094206275000_PJM_METED_08058456340006563289,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:06,SUCCESS
1-SUPKI4,1,PJM_APSPA_08055312670006743964,11/3/2019 9:41,20191103094206259000_PJM_APSPA_08055312670006743964,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:13,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020003002556,11/3/2019 9:41,20191103094208506000_PJM_PENELEC_08019441020003002556,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:02,SUCCESS
1-SUPKI4,1,PJM_APSPA_08054502090007312590,11/3/2019 9:41,20191103094206883000_PJM_APSPA_08054502090007312590,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:11,SUCCESS
1-SUPKI4,1,PJM_APSPA_08019441020007300181,11/3/2019 9:41,20191103094208147000_PJM_APSPA_08019441020007300181,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:12,SUCCESS
1-SUGW5S,1,PJM_PENELEC_08019441020007471677,11/3/2019 9:41,20191103094208162000_PJM_PENELEC_08019441020007471677,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:12,SUCCESS
1-SUGW5S,1,PJM_APSPA_08019441020007537597,11/3/2019 9:41,20191103094208240000_PJM_APSPA_08019441020007537597,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:02,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08017275080003161061,11/3/2019 9:41,20191103094208178000_PJM_PENELEC_08017275080003161061,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020001504169,11/3/2019 9:41,20191103094208521000_PJM_PENELEC_08019441020001504169,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020003099736,11/3/2019 9:41,20191103094206821000_PJM_PENELEC_08019441020003099736,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:16,SUCCESS
1-SUPKI4,1,PJM_PENELEC_08019441020006454636,11/3/2019 9:41,20191103094206150000_PJM_PENELEC_08019441020006454636,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-SUPKI4,1,PJM_METED_08030402860007402813,11/3/2019 9:41,20191103094206197000_PJM_METED_08030402860007402813,11/3/2019 9:42,FORECAST_COMPLETE,11/3/2019 10:17,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554231140000674,11/3/2019 9:36,20191103093700507000_PJM_ATSICE_08037554231140000674,11/3/2019 9:37,FORECAST_COMPLETE,11/3/2019 9:54,SUCCESS
1-SUGW5S,1,PJM_ATSIPP_08036782305001265849,11/3/2019 9:36,20191103093700382000_PJM_ATSIPP_08036782305001265849,11/3/2019 9:37,FORECAST_COMPLETE,11/3/2019 9:53,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08004603800001327611,11/3/2019 9:36,20191103093700382000_PJM_ATSIPP_08004603800001327611,11/3/2019 9:37,FORECAST_COMPLETE,11/3/2019 9:58,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554234000030386,11/3/2019 9:35,20191103093609852000_PJM_ATSICE_08037554234000030386,11/3/2019 9:36,FORECAST_COMPLETE,11/3/2019 9:58,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554231120000665,11/3/2019 9:35,20191103093609728000_PJM_ATSICE_08037554231120000665,11/3/2019 9:36,FORECAST_COMPLETE,11/4/2019 7:04,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554234000029917,11/3/2019 9:35,20191103093609743000_PJM_ATSICE_08037554234000029917,11/3/2019 9:36,FORECAST_COMPLETE,11/3/2019 9:55,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08007401395001236688,11/3/2019 9:35,20191103093609868000_PJM_ATSICE_08007401395001236688,11/3/2019 9:36,FORECAST_COMPLETE,11/3/2019 9:56,SUCCESS
1-SUGW5S,1,PJM_ATSIPP_08036782305001421846,11/3/2019 9:35,20191103093609712000_PJM_ATSIPP_08036782305001421846,11/3/2019 9:36,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-SUGWH5,1,PJM_ATSIPP_08004603800000100173,11/3/2019 9:35,20191103093609540000_PJM_ATSIPP_08004603800000100173,11/3/2019 9:36,FORECAST_COMPLETE,11/3/2019 9:58,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554235000255161,11/3/2019 9:31,20191103093209747000_PJM_ATSICE_08037554235000255161,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554231430000662,11/3/2019 9:31,20191103093209731000_PJM_ATSICE_08037554231430000662,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554234000026766,11/3/2019 9:31,20191103093209669000_PJM_ATSICE_08037554234000026766,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 10:00,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554231030000670,11/3/2019 9:31,20191103093209637000_PJM_ATSICE_08037554231030000670,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 10:00,SUCCESS
1-J7P7E4,2,PJM_ATSICE_08037554235000035627,11/3/2019 9:31,20191103093209653000_PJM_ATSICE_08037554235000035627,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 9:51,SUCCESS
1-SODOA3,1,PJM_ATSIOE_08027015850001350934,11/3/2019 9:31,20191103093209669000_PJM_ATSIOE_08027015850001350934,11/3/2019 9:32,FORECAST_COMPLETE,11/3/2019 10:01,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023081210038,11/3/2019 6:50,20191103065103661000_NYISO_CONED_427023081210038,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:23,SUCCESS
1-SC9KT4,1,MISO_AMERENCIPS_7862002059_42830435,11/3/2019 6:50,20191103065103614000_MISO_AMERENCIPS_7862002059_42830435,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:24,SUCCESS
1-SC2U7F,1,MISO_AMERENIP_3220053132_42000217,11/3/2019 6:50,20191103065102834000_MISO_AMERENIP_3220053132_42000217,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:23,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023082110039,11/3/2019 6:50,20191103065102522000_NYISO_CONED_427023082110039,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:24,SUCCESS
1-SOAVE7,1,NYISO_NIMO_5486391114,11/3/2019 6:50,20191103065102491000_NYISO_NIMO_5486391114,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:24,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023080310003,11/3/2019 6:50,20191103065102460000_NYISO_CONED_427023080310003,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:11,SUCCESS
1-SUPKI4,1,PJM_DQE_0887562747,11/3/2019 6:50,20191103065102366000_PJM_DQE_0887562747,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:13,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023082000057,11/3/2019 6:50,20191103065102304000_NYISO_CONED_427023082000057,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:18,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023082620037,11/3/2019 6:50,20191103065102132000_NYISO_CONED_427023082620037,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:24,SUCCESS
1-SUPKI4,1,PJM_DQE_0884250340,11/3/2019 6:50,20191103065102304000_PJM_DQE_0884250340,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:16,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023081700095,11/3/2019 6:50,20191103065101336000_NYISO_CONED_427023081700095,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:27,SUCCESS
1-SOAVE7,1,NYISO_NIMO_2103123013,11/3/2019 6:50,20191103065100978000_NYISO_NIMO_2103123013,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:14,SUCCESS
1-SUPKI4,1,PJM_DQE_4971030677,11/3/2019 6:50,20191103065100962000_PJM_DQE_4971030677,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:27,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023082120087,11/3/2019 6:50,20191103065100931000_NYISO_CONED_427023082120087,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:24,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023081500065,11/3/2019 6:50,20191103065100697000_NYISO_CONED_427023081500065,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:23,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023080800052,11/3/2019 6:50,20191103065100650000_NYISO_CONED_427023080800052,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:10,SUCCESS
1-SWA9G7,1,NYISO_CONED_427023080600056,11/3/2019 6:50,20191103065100759000_NYISO_CONED_427023080600056,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:13,SUCCESS
1-SUPKI4,1,PJM_DQE_2693478020,11/3/2019 6:50,20191103065100619000_PJM_DQE_2693478020,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:23,SUCCESS
1-SCK6CM,1,NEPOOL_MECO_3978360014,11/3/2019 6:50,20191103065100572000_NEPOOL_MECO_3978360014,11/3/2019 6:51,FORECAST_COMPLETE,11/3/2019 7:19,SUCCESS
1-SWCOII,1,PJM_DPLDE_0550110269567000312906,11/3/2019 6:30,20191103063103616000_PJM_DPLDE_0550110269567000312906,11/3/2019 6:31,FORECAST_COMPLETE,11/3/2019 6:50,SUCCESS
